fileTrak,MFI,artist,album,song,localPath,duracion
/audio/mujer/Ariana Grande/My Everything/11. Hands On Me.flac,mujer,Ariana Grande,My Everything,11. Hands On Me,/audio/mujer/Ariana Grande/My Everything,192.22666666666666
/audio/mujer/Ariana Grande/My Everything/12. My Everything.flac,mujer,Ariana Grande,My Everything,12. My Everything,/audio/mujer/Ariana Grande/My Everything,168.54666666666665
/audio/mujer/Ariana Grande/My Everything (Deluxe)/01. Intro.flac,mujer,Ariana Grande,My Everything (Deluxe),01. Intro,/audio/mujer/Ariana Grande/My Everything (Deluxe),79.84
/audio/mujer/Ariana Grande/My Everything (Deluxe)/02. Problem.flac,mujer,Ariana Grande,My Everything (Deluxe),02. Problem,/audio/mujer/Ariana Grande/My Everything (Deluxe),193.92
/audio/mujer/Ariana Grande/My Everything (Deluxe)/03. One Last Time.flac,mujer,Ariana Grande,My Everything (Deluxe),03. One Last Time,/audio/mujer/Ariana Grande/My Everything (Deluxe),197.26666666666668
/audio/mujer/Ariana Grande/My Everything (Deluxe)/04. Why Try.flac,mujer,Ariana Grande,My Everything (Deluxe),04. Why Try,/audio/mujer/Ariana Grande/My Everything (Deluxe),211.88
/audio/mujer/Ariana Grande/My Everything (Deluxe)/05. Break Free.flac,mujer,Ariana Grande,My Everything (Deluxe),05. Break Free,/audio/mujer/Ariana Grande/My Everything (Deluxe),214.84
/audio/mujer/Ariana Grande/My Everything (Deluxe)/06. Best Mistake.flac,mujer,Ariana Grande,My Everything (Deluxe),06. Best Mistake,/audio/mujer/Ariana Grande/My Everything (Deluxe),233.73333333333332
/audio/mujer/Ariana Grande/My Everything (Deluxe)/07. Be My Baby.flac,mujer,Ariana Grande,My Everything (Deluxe),07. Be My Baby,/audio/mujer/Ariana Grande/My Everything (Deluxe),217.05333333333334
/audio/mujer/Ariana Grande/My Everything (Deluxe)/08. Break Your Heart Right Back.flac,mujer,Ariana Grande,My Everything (Deluxe),08. Break Your Heart Right Back,/audio/mujer/Ariana Grande/My Everything (Deluxe),253.38666666666666
/audio/mujer/Ariana Grande/My Everything (Deluxe)/09. Love Me Harder.flac,mujer,Ariana Grande,My Everything (Deluxe),09. Love Me Harder,/audio/mujer/Ariana Grande/My Everything (Deluxe),236.13333333333333
/audio/mujer/Ariana Grande/My Everything (Deluxe)/10. Just A Little Bit Of Your Heart.flac,mujer,Ariana Grande,My Everything (Deluxe),10. Just A Little Bit Of Your Heart,/audio/mujer/Ariana Grande/My Everything (Deluxe),232.58666666666667
/audio/mujer/Ariana Grande/My Everything (Deluxe)/11. Hands On Me.flac,mujer,Ariana Grande,My Everything (Deluxe),11. Hands On Me,/audio/mujer/Ariana Grande/My Everything (Deluxe),192.22666666666666
/audio/mujer/Ariana Grande/My Everything (Deluxe)/12. My Everything.flac,mujer,Ariana Grande,My Everything (Deluxe),12. My Everything,/audio/mujer/Ariana Grande/My Everything (Deluxe),168.52
/audio/mujer/Ariana Grande/My Everything (Deluxe)/13. Bang Bang.flac,mujer,Ariana Grande,My Everything (Deluxe),13. Bang Bang,/audio/mujer/Ariana Grande/My Everything (Deluxe),199.32
/audio/mujer/Ariana Grande/My Everything (Deluxe)/14. Only 1.flac,mujer,Ariana Grande,My Everything (Deluxe),14. Only 1,/audio/mujer/Ariana Grande/My Everything (Deluxe),193.98666666666668
/audio/mujer/Ariana Grande/My Everything (Deluxe)/15. You Don't Know Me.flac,mujer,Ariana Grande,My Everything (Deluxe),15. You Don't Know Me,/audio/mujer/Ariana Grande/My Everything (Deluxe),233.72
/audio/mujer/Ariana Grande/Positions/01. shut up.flac,mujer,Ariana Grande,Positions,01. shut up,/audio/mujer/Ariana Grande/Positions,157.71015873015872
/audio/mujer/Ariana Grande/Positions/02. 34+35.flac,mujer,Ariana Grande,Positions,02. 34+35,/audio/mujer/Ariana Grande/Positions,173.71054421768707
/audio/mujer/Ariana Grande/Positions/03. motive.flac,mujer,Ariana Grande,Positions,03. motive,/audio/mujer/Ariana Grande/Positions,167.98977324263038
/audio/mujer/Ariana Grande/Positions/04. just like magic.flac,mujer,Ariana Grande,Positions,04. just like magic,/audio/mujer/Ariana Grande/Positions,149.90013605442178
/audio/mujer/Ariana Grande/Positions/05. off the table.flac,mujer,Ariana Grande,Positions,05. off the table,/audio/mujer/Ariana Grande/Positions,239.949410430839
/audio/mujer/Ariana Grande/Positions/06. six thirty.flac,mujer,Ariana Grande,Positions,06. six thirty,/audio/mujer/Ariana Grande/Positions,183.87437641723355
/audio/mujer/Ariana Grande/Positions/07. safety net.flac,mujer,Ariana Grande,Positions,07. safety net,/audio/mujer/Ariana Grande/Positions,208.45732426303854
/audio/mujer/Ariana Grande/Positions/08. my hair.flac,mujer,Ariana Grande,Positions,08. my hair,/audio/mujer/Ariana Grande/Positions,158.4361904761905
/audio/mujer/Ariana Grande/Positions/09. nasty.flac,mujer,Ariana Grande,Positions,09. nasty,/audio/mujer/Ariana Grande/Positions,200.73256235827665
/audio/mujer/Ariana Grande/Positions/10. west side.flac,mujer,Ariana Grande,Positions,10. west side,/audio/mujer/Ariana Grande/Positions,132.27863945578233
/audio/mujer/Ariana Grande/Positions/11. love language.flac,mujer,Ariana Grande,Positions,11. love language,/audio/mujer/Ariana Grande/Positions,179.86088435374148
/audio/mujer/Ariana Grande/Positions/12. positions.flac,mujer,Ariana Grande,Positions,12. positions,/audio/mujer/Ariana Grande/Positions,172.3247619047619
/audio/mujer/Ariana Grande/Positions/13. obvious.flac,mujer,Ariana Grande,Positions,13. obvious,/audio/mujer/Ariana Grande/Positions,146.9586394557823
/audio/mujer/Ariana Grande/Positions/14. pov.flac,mujer,Ariana Grande,Positions,14. pov,/audio/mujer/Ariana Grande/Positions,201.88233560090703
/audio/mujer/Ariana Grande/Positions (Deluxe)/01. shut up.flac,mujer,Ariana Grande,Positions (Deluxe),01. shut up,/audio/mujer/Ariana Grande/Positions (Deluxe),157.71015873015872
/audio/mujer/Ariana Grande/Positions (Deluxe)/02. 34+35.flac,mujer,Ariana Grande,Positions (Deluxe),02. 34+35,/audio/mujer/Ariana Grande/Positions (Deluxe),173.71054421768707
/audio/mujer/Ariana Grande/Positions (Deluxe)/03. motive.flac,mujer,Ariana Grande,Positions (Deluxe),03. motive,/audio/mujer/Ariana Grande/Positions (Deluxe),167.98977324263038
/audio/mujer/Ariana Grande/Positions (Deluxe)/04. just like magic.flac,mujer,Ariana Grande,Positions (Deluxe),04. just like magic,/audio/mujer/Ariana Grande/Positions (Deluxe),149.90013605442178
/audio/mujer/Ariana Grande/Positions (Deluxe)/05. off the table.flac,mujer,Ariana Grande,Positions (Deluxe),05. off the table,/audio/mujer/Ariana Grande/Positions (Deluxe),239.949410430839
/audio/mujer/Ariana Grande/Positions (Deluxe)/06. six thirty.flac,mujer,Ariana Grande,Positions (Deluxe),06. six thirty,/audio/mujer/Ariana Grande/Positions (Deluxe),183.87437641723355
/audio/mujer/Ariana Grande/Positions (Deluxe)/07. safety net.flac,mujer,Ariana Grande,Positions (Deluxe),07. safety net,/audio/mujer/Ariana Grande/Positions (Deluxe),208.45732426303854
/audio/mujer/Ariana Grande/Positions (Deluxe)/08. my hair.flac,mujer,Ariana Grande,Positions (Deluxe),08. my hair,/audio/mujer/Ariana Grande/Positions (Deluxe),158.4361904761905
/audio/mujer/Ariana Grande/Positions (Deluxe)/09. nasty.flac,mujer,Ariana Grande,Positions (Deluxe),09. nasty,/audio/mujer/Ariana Grande/Positions (Deluxe),200.73256235827665
/audio/mujer/Ariana Grande/Positions (Deluxe)/10. west side.flac,mujer,Ariana Grande,Positions (Deluxe),10. west side,/audio/mujer/Ariana Grande/Positions (Deluxe),132.27863945578233
/audio/mujer/Ariana Grande/Positions (Deluxe)/11. love language.flac,mujer,Ariana Grande,Positions (Deluxe),11. love language,/audio/mujer/Ariana Grande/Positions (Deluxe),179.86088435374148
/audio/mujer/Ariana Grande/Positions (Deluxe)/12. positions.flac,mujer,Ariana Grande,Positions (Deluxe),12. positions,/audio/mujer/Ariana Grande/Positions (Deluxe),172.3247619047619
/audio/mujer/Ariana Grande/Positions (Deluxe)/13. obvious.flac,mujer,Ariana Grande,Positions (Deluxe),13. obvious,/audio/mujer/Ariana Grande/Positions (Deluxe),146.9586394557823
/audio/mujer/Ariana Grande/Positions (Deluxe)/14. pov.flac,mujer,Ariana Grande,Positions (Deluxe),14. pov,/audio/mujer/Ariana Grande/Positions (Deluxe),201.88233560090703
/audio/mujer/Ariana Grande/Positions (Deluxe)/15. someone like u (interlude).flac,mujer,Ariana Grande,Positions (Deluxe),15. someone like u (interlude),/audio/mujer/Ariana Grande/Positions (Deluxe),76.74204081632654
/audio/mujer/Ariana Grande/Positions (Deluxe)/16. test drive.flac,mujer,Ariana Grande,Positions (Deluxe),16. test drive,/audio/mujer/Ariana Grande/Positions (Deluxe),122.17444444444445
/audio/mujer/Ariana Grande/Positions (Deluxe)/17. 34+35 (Remix).flac,mujer,Ariana Grande,Positions (Deluxe),17. 34+35 (Remix),/audio/mujer/Ariana Grande/Positions (Deluxe),182.4378231292517
/audio/mujer/Ariana Grande/Positions (Deluxe)/18. worst behavior.flac,mujer,Ariana Grande,Positions (Deluxe),18. worst behavior,/audio/mujer/Ariana Grande/Positions (Deluxe),124.28170068027211
/audio/mujer/Ariana Grande/Positions (Deluxe)/19. main thing.flac,mujer,Ariana Grande,Positions (Deluxe),19. main thing,/audio/mujer/Ariana Grande/Positions (Deluxe),129.08020408163264
/audio/mujer/Ariana Grande/Problem/01. Problem (Dawin Remix).flac,mujer,Ariana Grande,Problem,01. Problem (Dawin Remix),/audio/mujer/Ariana Grande/Problem,205.85333333333332
/audio/mujer/Ariana Grande/Problem/02. Problem.flac,mujer,Ariana Grande,Problem,02. Problem,/audio/mujer/Ariana Grande/Problem,192.94666666666666
/audio/mujer/Ariana Grande/Problem/03. Problem.flac,mujer,Ariana Grande,Problem,03. Problem,/audio/mujer/Ariana Grande/Problem,261.4266666666667
/audio/mujer/Ariana Grande/Side To Side (Remixes)/01. Side To Side (Slushii Remix).flac,mujer,Ariana Grande,Side To Side (Remixes),01. Side To Side (Slushii Remix),/audio/mujer/Ariana Grande/Side To Side (Remixes),202.44
/audio/mujer/Ariana Grande/Side To Side (Remixes)/02. Side To Side (Phantoms Remix).flac,mujer,Ariana Grande,Side To Side (Remixes),02. Side To Side (Phantoms Remix),/audio/mujer/Ariana Grande/Side To Side (Remixes),256.56
/audio/mujer/Ariana Grande/Singles/Ariana Grande & Idina Menzel - A Hand For Mrs. Claus.flac,mujer,Ariana Grande,Singles,Ariana Grande & Idina Menzel - A Hand For Mrs. Claus,/audio/mujer/Ariana Grande/Singles,149.04
/audio/mujer/Ariana Grande/Singles/Ariana Grande & Jessie J - Bang Bang.flac,mujer,Ariana Grande,Singles,Ariana Grande & Jessie J - Bang Bang,/audio/mujer/Ariana Grande/Singles,199.37333333333333
/audio/mujer/Ariana Grande/Singles/Ariana Grande & MAC MILLER - My Favorite Part.flac,mujer,Ariana Grande,Singles,Ariana Grande & MAC MILLER - My Favorite Part,/audio/mujer/Ariana Grande/Singles,216.0
/audio/mujer/Ariana Grande/Singles/Ariana Grande & Rain On Me (Purple Disco Machine Remix - Edit).flac,mujer,Ariana Grande,Singles,Ariana Grande & Rain On Me (Purple Disco Machine Remix - Edit),/audio/mujer/Ariana Grande/Singles,238.04879818594105
/audio/mujer/Ariana Grande/Singles/Ariana Grande & Rain On Me (Purple Disco Machine Remix).flac,mujer,Ariana Grande,Singles,Ariana Grande & Rain On Me (Purple Disco Machine Remix),/audio/mujer/Ariana Grande/Singles,394.187619047619
/audio/mujer/Ariana Grande/Singles/Ariana Grande & Rain On Me (Ralphi Rosario Remix - Edit).flac,mujer,Ariana Grande,Singles,Ariana Grande & Rain On Me (Ralphi Rosario Remix - Edit),/audio/mujer/Ariana Grande/Singles,238.08
/audio/mujer/Ariana Grande/Singles/Ariana Grande & Rain On Me (Ralphi Rosario Remix).flac,mujer,Ariana Grande,Singles,Ariana Grande & Rain On Me (Ralphi Rosario Remix),/audio/mujer/Ariana Grande/Singles,451.2
/audio/mujer/Ariana Grande/Singles/Ariana Grande & The Weeknd - Save Your Tears (Remix).flac,mujer,Ariana Grande,Singles,Ariana Grande & The Weeknd - Save Your Tears (Remix),/audio/mujer/Ariana Grande/Singles,191.01392290249433
/audio/mujer/Ariana Grande/Singles/Ariana Grande - 34+35 (Remix).flac,mujer,Ariana Grande,Singles,Ariana Grande - 34+35 (Remix),/audio/mujer/Ariana Grande/Singles,182.4378231292517
/audio/mujer/Ariana Grande/Singles/Ariana Grande - 7 rings (Remix).flac,mujer,Ariana Grande,Singles,Ariana Grande - 7 rings (Remix),/audio/mujer/Ariana Grande/Singles,178.64
/audio/mujer/Ariana Grande/Singles/Ariana Grande - boyfriend.flac,mujer,Ariana Grande,Singles,Ariana Grande - boyfriend,/audio/mujer/Ariana Grande/Singles,186.10666666666665
/audio/mujer/Ariana Grande/Singles/Ariana Grande - Focus.flac,mujer,Ariana Grande,Singles,Ariana Grande - Focus,/audio/mujer/Ariana Grande/Singles,211.36
/audio/mujer/Ariana Grande/Singles/Ariana Grande - Into You (3LAU Remix).flac,mujer,Ariana Grande,Singles,Ariana Grande - Into You (3LAU Remix),/audio/mujer/Ariana Grande/Singles,197.14666666666668
/audio/mujer/Ariana Grande/Singles/Ariana Grande - Into You (Alex Ghenea Remix).flac,mujer,Ariana Grande,Singles,Ariana Grande - Into You (Alex Ghenea Remix),/audio/mujer/Ariana Grande/Singles,218.16
/audio/mujer/Ariana Grande/Singles/Ariana Grande - Jason's Song (Gave It Away).flac,mujer,Ariana Grande,Singles,Ariana Grande - Jason's Song (Gave It Away),/audio/mujer/Ariana Grande/Singles,264.61333333333334
/audio/mujer/Ariana Grande/Singles/Ariana Grande - MONOPOLY.flac,mujer,Ariana Grande,Singles,Ariana Grande - MONOPOLY,/audio/mujer/Ariana Grande/Singles,158.58666666666667
/audio/mujer/Ariana Grande/Singles/Ariana Grande - Put Your Hearts Up.flac,mujer,Ariana Grande,Singles,Ariana Grande - Put Your Hearts Up,/audio/mujer/Ariana Grande/Singles,210.2
/audio/mujer/Ariana Grande/Singles/Ariana Grande - Santa Tell Me.flac,mujer,Ariana Grande,Singles,Ariana Grande - Santa Tell Me,/audio/mujer/Ariana Grande/Singles,204.09333333333333
/audio/mujer/Ariana Grande/Singles/Ariana Grande - Somewhere Over The Rainbow (Live From Manchester).flac,mujer,Ariana Grande,Singles,Ariana Grande - Somewhere Over The Rainbow (Live From Manchester),/audio/mujer/Ariana Grande/Singles,272.02666666666664
/audio/mujer/Ariana Grande/Singles/Ariana Grande - Stuck with U.flac,mujer,Ariana Grande,Singles,Ariana Grande - Stuck with U,/audio/mujer/Ariana Grande/Singles,228.4821315192744
/audio/mujer/Ariana Grande/Sweetener/01. raindrops (an angel cried).flac,mujer,Ariana Grande,Sweetener,01. raindrops (an angel cried),/audio/mujer/Ariana Grande/Sweetener,37.64
/audio/mujer/Ariana Grande/Sweetener/02. blazed.flac,mujer,Ariana Grande,Sweetener,02. blazed,/audio/mujer/Ariana Grande/Sweetener,196.36
/audio/mujer/Ariana Grande/Sweetener/03. the light is coming.flac,mujer,Ariana Grande,Sweetener,03. the light is coming,/audio/mujer/Ariana Grande/Sweetener,228.37333333333333
/audio/mujer/Ariana Grande/Sweetener/04. R.E.M.flac,mujer,Ariana Grande,Sweetener,04. R.E.M,/audio/mujer/Ariana Grande/Sweetener,245.66666666666666
/audio/mujer/Ariana Grande/Sweetener/05. God is a woman.flac,mujer,Ariana Grande,Sweetener,05. God is a woman,/audio/mujer/Ariana Grande/Sweetener,197.54666666666665
/audio/mujer/Ariana Grande/Sweetener/06. sweetener.flac,mujer,Ariana Grande,Sweetener,06. sweetener,/audio/mujer/Ariana Grande/Sweetener,208.49333333333334
/audio/mujer/Ariana Grande/Sweetener/07. successful.flac,mujer,Ariana Grande,Sweetener,07. successful,/audio/mujer/Ariana Grande/Sweetener,227.38666666666666
/audio/mujer/Ariana Grande/Sweetener/08. everytime.flac,mujer,Ariana Grande,Sweetener,08. everytime,/audio/mujer/Ariana Grande/Sweetener,172.10666666666665
/audio/mujer/Ariana Grande/Sweetener/09. breathin.flac,mujer,Ariana Grande,Sweetener,09. breathin,/audio/mujer/Ariana Grande/Sweetener,198.16
/audio/mujer/Ariana Grande/Sweetener/10. no tears left to cry.flac,mujer,Ariana Grande,Sweetener,10. no tears left to cry,/audio/mujer/Ariana Grande/Sweetener,205.92
/audio/mujer/Ariana Grande/Sweetener/11. borderline.flac,mujer,Ariana Grande,Sweetener,11. borderline,/audio/mujer/Ariana Grande/Sweetener,177.53333333333333
/audio/mujer/Ariana Grande/Sweetener/12. better off.flac,mujer,Ariana Grande,Sweetener,12. better off,/audio/mujer/Ariana Grande/Sweetener,171.33333333333334
/audio/mujer/Ariana Grande/Sweetener/13. goodnight n go.flac,mujer,Ariana Grande,Sweetener,13. goodnight n go,/audio/mujer/Ariana Grande/Sweetener,189.50666666666666
/audio/mujer/Ariana Grande/Sweetener/14. pete davidson.flac,mujer,Ariana Grande,Sweetener,14. pete davidson,/audio/mujer/Ariana Grande/Sweetener,73.81333333333333
/audio/mujer/Ariana Grande/Sweetener/15. get well soon.flac,mujer,Ariana Grande,Sweetener,15. get well soon,/audio/mujer/Ariana Grande/Sweetener,322.02666666666664
"/audio/mujer/Ariana Grande/thank u, next/01. imagine.flac",mujer,Ariana Grande,"thank u, next",01. imagine,"/audio/mujer/Ariana Grande/thank u, next",212.26666666666668
"/audio/mujer/Ariana Grande/thank u, next/02. needy.flac",mujer,Ariana Grande,"thank u, next",02. needy,"/audio/mujer/Ariana Grande/thank u, next",171.57333333333332
"/audio/mujer/Ariana Grande/thank u, next/03. NASA.flac",mujer,Ariana Grande,"thank u, next",03. NASA,"/audio/mujer/Ariana Grande/thank u, next",182.0
"/audio/mujer/Ariana Grande/thank u, next/04. bloodline.flac",mujer,Ariana Grande,"thank u, next",04. bloodline,"/audio/mujer/Ariana Grande/thank u, next",216.89333333333335
"/audio/mujer/Ariana Grande/thank u, next/05. fake smile.flac",mujer,Ariana Grande,"thank u, next",05. fake smile,"/audio/mujer/Ariana Grande/thank u, next",208.88
"/audio/mujer/Ariana Grande/thank u, next/06. bad idea.flac",mujer,Ariana Grande,"thank u, next",06. bad idea,"/audio/mujer/Ariana Grande/thank u, next",267.1066666666667
"/audio/mujer/Ariana Grande/thank u, next/07. make up.flac",mujer,Ariana Grande,"thank u, next",07. make up,"/audio/mujer/Ariana Grande/thank u, next",140.69333333333333
"/audio/mujer/Ariana Grande/thank u, next/08. ghostin.flac",mujer,Ariana Grande,"thank u, next",08. ghostin,"/audio/mujer/Ariana Grande/thank u, next",271.46666666666664
"/audio/mujer/Ariana Grande/thank u, next/09. in my head.flac",mujer,Ariana Grande,"thank u, next",09. in my head,"/audio/mujer/Ariana Grande/thank u, next",222.94666666666666
"/audio/mujer/Ariana Grande/thank u, next/10. 7 rings.flac",mujer,Ariana Grande,"thank u, next",10. 7 rings,"/audio/mujer/Ariana Grande/thank u, next",178.62666666666667
"/audio/mujer/Ariana Grande/thank u, next/11. thank u, next.flac",mujer,Ariana Grande,"thank u, next","11. thank u, next","/audio/mujer/Ariana Grande/thank u, next",207.32
"/audio/mujer/Ariana Grande/thank u, next/12. break up with your girlfriend, i'm bored.flac",mujer,Ariana Grande,"thank u, next","12. break up with your girlfriend, i'm bored","/audio/mujer/Ariana Grande/thank u, next",190.44
/audio/mujer/Ariana Grande/Yours Truly/01. Honeymoon Avenue.flac,mujer,Ariana Grande,Yours Truly,01. Honeymoon Avenue,/audio/mujer/Ariana Grande/Yours Truly,339.73333333333335
/audio/mujer/Ariana Grande/Yours Truly/02. Baby I.flac,mujer,Ariana Grande,Yours Truly,02. Baby I,/audio/mujer/Ariana Grande/Yours Truly,197.6
/audio/mujer/Ariana Grande/Yours Truly/03. Right There.flac,mujer,Ariana Grande,Yours Truly,03. Right There,/audio/mujer/Ariana Grande/Yours Truly,247.08
