artist,MFI,album,song,original_path,original_file,16k_path,16k_file,sample_full
Metallica,hombre,1997 - Reload,07. Carpe Diem Baby,/audio/hombre/Metallica/1997 - Reload,/audio/hombre/Metallica/1997 - Reload/07. Carpe Diem Baby.flac,..\data\masterDS,..\data\masterDS\07. Carpe Diem Baby33.flac,sample
Metallica,hombre,2022 - No Life 'Til Leather_Definitive Edition,07. Hit The Lights (McGovney's Cassette Master Version),/audio/hombre/Metallica/2022 - No Life 'Til Leather_Definitive Edition,/audio/hombre/Metallica/2022 - No Life 'Til Leather_Definitive Edition/07. Hit The Lights (McGovney's Cassette Master Version).flac,..\data\masterDS,..\data\masterDS\07. Hit The Lights (McGovney's Cassette Master Version)12.flac,sample
Metallica,hombre,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),05. Nothing Else Matters,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/05. Nothing Else Matters.flac,..\data\masterDS,..\data\masterDS\05. Nothing Else Matters3.flac,sample
Metallica,hombre,1996 - Apocalyptica_Plays Metallica By Four Cellos,07. Wherever I May Roam,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/07. Wherever I May Roam.flac,..\data\masterDS,..\data\masterDS\07. Wherever I May Roam5.flac,sample
Metallica,hombre,1993 - Live Shit_Binge & Purge (3xCD),05. Seek & Destroy,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/05. Seek & Destroy.flac,..\data\masterDS,..\data\masterDS\05. Seek & Destroy12.flac,sample
Metallica,hombre,2022 - No Life 'Til Leather_Definitive Edition,08. Whiplash (Megaforce Demo),/audio/hombre/Metallica/2022 - No Life 'Til Leather_Definitive Edition,/audio/hombre/Metallica/2022 - No Life 'Til Leather_Definitive Edition/08. Whiplash (Megaforce Demo).flac,..\data\masterDS,..\data\masterDS\08. Whiplash (Megaforce Demo)16.flac,sample
Metallica,hombre,1999 - S&M (2xCD),03. Master Of Puppets,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/03. Master Of Puppets.flac,..\data\masterDS,..\data\masterDS\03. Master Of Puppets42.flac,sample
Metallica,hombre,1991 - Open Graves,10. Whiplash,/audio/hombre/Metallica/1991 - Open Graves,/audio/hombre/Metallica/1991 - Open Graves/10. Whiplash.flac,..\data\masterDS,..\data\masterDS\10. Whiplash5.flac,sample
Metallica,hombre,Load,05. King Nothing,/audio/hombre/Metallica/Load,/audio/hombre/Metallica/Load/05. King Nothing.flac,..\data\masterDS,..\data\masterDS\05. King Nothing3.flac,sample
Metallica,hombre,1993 - Live Shit_Binge & Purge (3xCD),05. Sad But True,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/05. Sad But True.flac,..\data\masterDS,..\data\masterDS\05. Sad But True14.flac,sample
Metallica,hombre,2005 - Fan Can,04. Welcome Home (Sanitarium),/audio/hombre/Metallica/2005 - Fan Can,/audio/hombre/Metallica/2005 - Fan Can/04. Welcome Home (Sanitarium).flac,..\data\masterDS,..\data\masterDS\04. Welcome Home (Sanitarium)4.flac,sample
Metallica,hombre,1984 - Ride The Lightning,03. For Whom The Bell Tolls,/audio/hombre/Metallica/1984 - Ride The Lightning,/audio/hombre/Metallica/1984 - Ride The Lightning/03. For Whom The Bell Tolls.flac,..\data\masterDS,..\data\masterDS\03. For Whom The Bell Tolls5.flac,sample
Metallica,hombre,1993 - Live Shit_Binge & Purge (3xCD),03. Harvester Of Sorrow,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/03. Harvester Of Sorrow.flac,..\data\masterDS,..\data\masterDS\03. Harvester Of Sorrow20.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),03. Sabbra Cadabra,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/03. Sabbra Cadabra.flac,..\data\masterDS,..\data\masterDS\03. Sabbra Cadabra33.flac,sample
Metallica,hombre,1983 - Kill ’Em All,06. Whiplash,/audio/hombre/Metallica/1983 - Kill ’Em All,/audio/hombre/Metallica/1983 - Kill ’Em All/06. Whiplash.flac,..\data\masterDS,..\data\masterDS\06. Whiplash16.flac,sample
Metallica,hombre,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),07. Master Of Puppets ,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/07. Master Of Puppets .flac,..\data\masterDS,..\data\masterDS\07. Master Of Puppets 8.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),02. The Small Hours,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/02. The Small Hours.flac,..\data\masterDS,..\data\masterDS\02. The Small Hours28.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),13. Overkill,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/13. Overkill.flac,..\data\masterDS,..\data\masterDS\13. Overkill6.flac,sample
Metallica,hombre,1999 - S&M (2xCD),08. One,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/08. One.flac,..\data\masterDS,..\data\masterDS\08. One34.flac,sample
Metallica,hombre,2003 - St. Anger,08. Sweet Amber,/audio/hombre/Metallica/2003 - St. Anger,/audio/hombre/Metallica/2003 - St. Anger/08. Sweet Amber.flac,..\data\masterDS,..\data\masterDS\08. Sweet Amber30.flac,sample
Metallica,hombre,1993 - Live Shit_Binge & Purge (3xCD),09. Solos (Bass _ Guitar),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/09. Solos (Bass _ Guitar).flac,..\data\masterDS,..\data\masterDS\09. Solos (Bass _ Guitar)88.flac,sample
Metallica,hombre,1991 - Open Graves,02. Creeping Death,/audio/hombre/Metallica/1991 - Open Graves,/audio/hombre/Metallica/1991 - Open Graves/02. Creeping Death.flac,..\data\masterDS,..\data\masterDS\02. Creeping Death38.flac,sample
Metallica,hombre,Black Album,08. Nothing Else Matters,/audio/hombre/Metallica/Black Album,/audio/hombre/Metallica/Black Album/08. Nothing Else Matters.flac,..\data\masterDS,..\data\masterDS\08. Nothing Else Matters27.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),07. Mercyful Fate,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/07. Mercyful Fate.flac,..\data\masterDS,..\data\masterDS\07. Mercyful Fate15.flac,sample
Metallica,hombre,2013 - Through The Never (Music From The Motion Picture),08. Wherever I May Roam,/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture),/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture)/08. Wherever I May Roam.flac,..\data\masterDS,..\data\masterDS\08. Wherever I May Roam4.flac,sample
Metallica,hombre,1999 - S&M (2xCD),08. No Leaf Clover,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/08. No Leaf Clover.flac,..\data\masterDS,..\data\masterDS\08. No Leaf Clover17.flac,sample
Metallica,hombre,2008 - Death Magnetic,09. Suicide & Redemption,/audio/hombre/Metallica/2008 - Death Magnetic,/audio/hombre/Metallica/2008 - Death Magnetic/09. Suicide & Redemption.flac,..\data\masterDS,..\data\masterDS\09. Suicide & Redemption5.flac,sample
Metallica,hombre,2013 - Through The Never (Music From The Motion Picture),08. Orion,/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture),/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture)/08. Orion.flac,..\data\masterDS,..\data\masterDS\08. Orion31.flac,sample
Metallica,hombre,2013 - Through The Never (Music From The Motion Picture),07. Hit The Lights,/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture),/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture)/07. Hit The Lights.flac,..\data\masterDS,..\data\masterDS\07. Hit The Lights14.flac,sample
Metallica,hombre,1999 - S&M (2xCD),07. The Memory Remains,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/07. The Memory Remains.flac,..\data\masterDS,..\data\masterDS\07. The Memory Remains8.flac,sample
Metallica,hombre,Load,12. Thorn Within,/audio/hombre/Metallica/Load,/audio/hombre/Metallica/Load/12. Thorn Within.flac,..\data\masterDS,..\data\masterDS\12. Thorn Within28.flac,sample
Metallica,hombre,1993 - Live Shit_Binge & Purge (3xCD),04. Master Of Puppets,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/04. Master Of Puppets.flac,..\data\masterDS,..\data\masterDS\04. Master Of Puppets22.flac,sample
Metallica,hombre,1997 - Reload,05. Better Than You,/audio/hombre/Metallica/1997 - Reload,/audio/hombre/Metallica/1997 - Reload/05. Better Than You.flac,..\data\masterDS,..\data\masterDS\05. Better Than You13.flac,sample
Metallica,hombre,2005 - Fan Can,02. Master Of Puppets,/audio/hombre/Metallica/2005 - Fan Can,/audio/hombre/Metallica/2005 - Fan Can/02. Master Of Puppets.flac,..\data\masterDS,..\data\masterDS\02. Master Of Puppets2.flac,sample
Metallica,hombre,1997 - Reload,07. Carpe Diem Baby,/audio/hombre/Metallica/1997 - Reload,/audio/hombre/Metallica/1997 - Reload/07. Carpe Diem Baby.flac,..\data\masterDS,..\data\masterDS\07. Carpe Diem Baby2.flac,sample
Metallica,hombre,2011 - Lulu (2xCD),03. Dragon,/audio/hombre/Metallica/2011 - Lulu (2xCD),/audio/hombre/Metallica/2011 - Lulu (2xCD)/03. Dragon.flac,..\data\masterDS,..\data\masterDS\03. Dragon14.flac,sample
Metallica,hombre,1999 - S&M (2xCD),08. One,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/08. One.flac,..\data\masterDS,..\data\masterDS\08. One32.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),07. Mercyful Fate,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/07. Mercyful Fate.flac,..\data\masterDS,..\data\masterDS\07. Mercyful Fate14.flac,sample
Metallica,hombre,2016 - Hardwired...To Self-Destruct (3xCD),08. Ride The Lightning (Live),/audio/hombre/Metallica/2016 - Hardwired...To Self-Destruct (3xCD),/audio/hombre/Metallica/2016 - Hardwired...To Self-Destruct (3xCD)/08. Ride The Lightning (Live).flac,..\data\masterDS,..\data\masterDS\08. Ride The Lightning (Live)32.flac,sample
Metallica,hombre,1997 - Reload,03. Devil’s Dance,/audio/hombre/Metallica/1997 - Reload,/audio/hombre/Metallica/1997 - Reload/03. Devil’s Dance.flac,..\data\masterDS,..\data\masterDS\03. Devil’s Dance20.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),09. The Prince,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/09. The Prince.flac,..\data\masterDS,..\data\masterDS\09. The Prince17.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),02. The Small Hours,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/02. The Small Hours.flac,..\data\masterDS,..\data\masterDS\02. The Small Hours37.flac,sample
Metallica,hombre,2022 - No Life 'Til Leather_Definitive Edition,16. Phantom Lord (2015 Record Store Day Version),/audio/hombre/Metallica/2022 - No Life 'Til Leather_Definitive Edition,/audio/hombre/Metallica/2022 - No Life 'Til Leather_Definitive Edition/16. Phantom Lord (2015 Record Store Day Version).flac,..\data\masterDS,..\data\masterDS\16. Phantom Lord (2015 Record Store Day Version)9.flac,sample
Metallica,hombre,Black Album,06. Don’t Tread On Me,/audio/hombre/Metallica/Black Album,/audio/hombre/Metallica/Black Album/06. Don’t Tread On Me.flac,..\data\masterDS,..\data\masterDS\06. Don’t Tread On Me15.flac,sample
Metallica,hombre,1999 - S&M (2xCD),05. The Thing That Should Not Be,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/05. The Thing That Should Not Be.flac,..\data\masterDS,..\data\masterDS\05. The Thing That Should Not Be9.flac,sample
Metallica,hombre,2013 - Through The Never (Music From The Motion Picture),01. The Ecstasy Of Gold,/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture),/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture)/01. The Ecstasy Of Gold.flac,..\data\masterDS,..\data\masterDS\01. The Ecstasy Of Gold4.flac,sample
Metallica,hombre,2013 - Through The Never (Music From The Motion Picture),02. Creeping Death,/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture),/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture)/02. Creeping Death.flac,..\data\masterDS,..\data\masterDS\02. Creeping Death35.flac,sample
Metallica,hombre,1996 - Fan Can,03. Medley #1,/audio/hombre/Metallica/1996 - Fan Can,/audio/hombre/Metallica/1996 - Fan Can/03. Medley #1.flac,..\data\masterDS,..\data\masterDS\03. Medley #139.flac,sample
Metallica,hombre,1993 - Live Shit_Binge & Purge (3xCD),04. Master Of Puppets,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/04. Master Of Puppets.flac,..\data\masterDS,..\data\masterDS\04. Master Of Puppets23.flac,sample
Metallica,hombre,1996 - Apocalyptica_Plays Metallica By Four Cellos,07. Wherever I May Roam,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/07. Wherever I May Roam.flac,..\data\masterDS,..\data\masterDS\07. Wherever I May Roam36.flac,sample
Metallica,hombre,1999 - S&M (2xCD),09. Enter Sandman,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/09. Enter Sandman.flac,..\data\masterDS,..\data\masterDS\09. Enter Sandman18.flac,sample
Metallica,hombre,2013 - Through The Never (Music From The Motion Picture),06. One,/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture),/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture)/06. One.flac,..\data\masterDS,..\data\masterDS\06. One24.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),10. Stone Cold Crazy,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/10. Stone Cold Crazy.flac,..\data\masterDS,..\data\masterDS\10. Stone Cold Crazy8.flac,sample
Metallica,hombre,Load,07. Bleeding Me,/audio/hombre/Metallica/Load,/audio/hombre/Metallica/Load/07. Bleeding Me.flac,..\data\masterDS,..\data\masterDS\07. Bleeding Me28.flac,sample
Metallica,hombre,1991 - Open Graves,02. Creeping Death,/audio/hombre/Metallica/1991 - Open Graves,/audio/hombre/Metallica/1991 - Open Graves/02. Creeping Death.flac,..\data\masterDS,..\data\masterDS\02. Creeping Death1.flac,sample
Metallica,hombre,2023 - 72 Seasons,02. Shadows Follow,/audio/hombre/Metallica/2023 - 72 Seasons,/audio/hombre/Metallica/2023 - 72 Seasons/02. Shadows Follow.flac,..\data\masterDS,..\data\masterDS\02. Shadows Follow30.flac,sample
Metallica,hombre,2008 - Death Magnetic,04. The Day That Never Comes,/audio/hombre/Metallica/2008 - Death Magnetic,/audio/hombre/Metallica/2008 - Death Magnetic/04. The Day That Never Comes.flac,..\data\masterDS,..\data\masterDS\04. The Day That Never Comes3.flac,sample
Metallica,hombre,2022 - No Life 'Til Leather_Definitive Edition,01. Motorbreath (McGovney's Cassette Master Version),/audio/hombre/Metallica/2022 - No Life 'Til Leather_Definitive Edition,/audio/hombre/Metallica/2022 - No Life 'Til Leather_Definitive Edition/01. Motorbreath (McGovney's Cassette Master Version).flac,..\data\masterDS,..\data\masterDS\01. Motorbreath (McGovney's Cassette Master Version)2.flac,sample
Metallica,hombre,2005 - Fan Can,09. Blackened,/audio/hombre/Metallica/2005 - Fan Can,/audio/hombre/Metallica/2005 - Fan Can/09. Blackened.flac,..\data\masterDS,..\data\masterDS\09. Blackened23.flac,sample
Metallica,hombre,1996 - Fan Can,03. Medley #1,/audio/hombre/Metallica/1996 - Fan Can,/audio/hombre/Metallica/1996 - Fan Can/03. Medley #1.flac,..\data\masterDS,..\data\masterDS\03. Medley #127.flac,sample
Metallica,hombre,2008 - Death Magnetic,02. The End Of The Line,/audio/hombre/Metallica/2008 - Death Magnetic,/audio/hombre/Metallica/2008 - Death Magnetic/02. The End Of The Line.flac,..\data\masterDS,..\data\masterDS\02. The End Of The Line29.flac,sample
Metallica,hombre,2016 - Hardwired...To Self-Destruct (3xCD),02. Ronnie Rising Medley,/audio/hombre/Metallica/2016 - Hardwired...To Self-Destruct (3xCD),/audio/hombre/Metallica/2016 - Hardwired...To Self-Destruct (3xCD)/02. Ronnie Rising Medley.flac,..\data\masterDS,..\data\masterDS\02. Ronnie Rising Medley13.flac,sample
Metallica,hombre,2016 - Hardwired...To Self-Destruct (3xCD),11. For Whom The Bell Tolls (Live),/audio/hombre/Metallica/2016 - Hardwired...To Self-Destruct (3xCD),/audio/hombre/Metallica/2016 - Hardwired...To Self-Destruct (3xCD)/11. For Whom The Bell Tolls (Live).flac,..\data\masterDS,..\data\masterDS\11. For Whom The Bell Tolls (Live)2.flac,sample
Metallica,hombre,1983 - Kill ’Em All,04. Jump In The Fire,/audio/hombre/Metallica/1983 - Kill ’Em All,/audio/hombre/Metallica/1983 - Kill ’Em All/04. Jump In The Fire.flac,..\data\masterDS,..\data\masterDS\04. Jump In The Fire4.flac,sample
Metallica,hombre,1998 - Garage Inc (2xCD),08. Breadfan,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/08. Breadfan.flac,..\data\masterDS,..\data\masterDS\08. Breadfan7.flac,sample
Metallica,hombre,1993 - Live Shit_Binge & Purge (3xCD),09. Solos (Bass _ Guitar),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/09. Solos (Bass _ Guitar).flac,..\data\masterDS,..\data\masterDS\09. Solos (Bass _ Guitar)57.flac,sample
Metallica,hombre,2013 - Through The Never (Music From The Motion Picture),03. Master Of Puppets,/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture),/audio/hombre/Metallica/2013 - Through The Never (Music From The Motion Picture)/03. Master Of Puppets.flac,..\data\masterDS,..\data\masterDS\03. Master Of Puppets13.flac,sample
Metallica,hombre,1984 - Ride The Lightning,07. Creeping Death,/audio/hombre/Metallica/1984 - Ride The Lightning,/audio/hombre/Metallica/1984 - Ride The Lightning/07. Creeping Death.flac,..\data\masterDS,..\data\masterDS\07. Creeping Death21.flac,sample
Metallica,hombre,2016 - Hardwired...To Self-Destruct (3xCD),11. For Whom The Bell Tolls (Live),/audio/hombre/Metallica/2016 - Hardwired...To Self-Destruct (3xCD),/audio/hombre/Metallica/2016 - Hardwired...To Self-Destruct (3xCD)/11. For Whom The Bell Tolls (Live).flac,..\data\masterDS,..\data\masterDS\11. For Whom The Bell Tolls (Live)18.flac,sample
Metallica,hombre,2005 - Fan Can,09. Blackened,/audio/hombre/Metallica/2005 - Fan Can,/audio/hombre/Metallica/2005 - Fan Can/09. Blackened.flac,..\data\masterDS,..\data\masterDS\09. Blackened29.flac,sample
Metallica,hombre,1999 - S&M (2xCD),08. No Leaf Clover,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/08. No Leaf Clover.flac,..\data\masterDS,..\data\masterDS\08. No Leaf Clover12.flac,sample
Metallica,hombre,1999 - S&M (2xCD),05. Wherever I May Roam,/audio/hombre/Metallica/1999 - S&M (2xCD),/audio/hombre/Metallica/1999 - S&M (2xCD)/05. Wherever I May Roam.flac,..\data\masterDS,..\data\masterDS\05. Wherever I May Roam1.flac,sample
